index,url,title,source,stance,sentiment,entities,anger,joy,fear,sadness,disgust,trustworthiness
52,http://www.activistpost.com/2015/01/the-disney-measles-outbreak-mousetrap.html,The Disney Measles Outbreak: A Mousetrap Of Ignorance,Activist Post,,-0.416863,"[{u'relevance': u'0.868325', u'count': u'19', u'type': u'HealthCondition', u'disambiguated': {u'subType': [u'OrganismClassification', u'DiseaseOrMedicalCondition', u'CauseOfDeath', u'DiseaseCause', u'InfectiousDisease', u'RiskFactor', u'Disease'], u'opencyc': u'http://sw.opencyc.org/concept/Mx4rwP1JDpwpEbGdrcN5Y29ycA', u'dbpedia': u'http://dbpedia.org/resource/Measles', u'name': u'Measles', u'freebase': u'http://rdf.freebase.com/ns/m.0g2gb'}, u'text': u'measles'}, {u'relevance': u'0.129334', u'count': u'3', u'type': u'Country', u'disambiguated': {u'website': u'http://www.italia.it/en/home.html', u'yago': u'http://yago-knowledge.org/resource/Italy', u'name': u'Italy', u'freebase': u'http://rdf.freebase.com/ns/m.03rjj', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVjMgZwpEbGdrcN5Y29ycA', u'subType': [u'Location', u'HumanLanguage', u'PoliticalDistrict', u'Region', u'AdministrativeDivision', u'GovernmentalJurisdiction'], u'dbpedia': u'http://dbpedia.org/resource/Italy', u'ciaFactbook': u'http://www4.wiwiss.fu-berlin.de/factbook/resource/Italy', u'geo': u'41.9 12.483333333333333'}, u'text': u'USA'}, {u'relevance': u'0.128855', u'count': u'2', u'type': u'StateOrCounty', u'disambiguated': {u'website': u'http://www.texasonline.com/', u'yago': u'http://yago-knowledge.org/resource/Texas', u'name': u'Texas', u'freebase': u'http://rdf.freebase.com/ns/m.07b_l', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVkBk5wpEbGdrcN5Y29ycA', u'subType': [u'Location', u'PoliticalDistrict', u'AdministrativeDivision', u'GovernmentalJurisdiction', u'USState'], u'dbpedia': u'http://dbpedia.org/resource/Texas', u'geo': u'31.0 -100.0'}, u'text': u'Texas'}, {u'relevance': u'0.126963', u'count': u'1', u'type': u'PrintMedia', u'disambiguated': {u'website': u'http://www.ajph.org/', u'yago': u'http://yago-knowledge.org/resource/American_Journal_of_Public_Health', u'name': u'American Journal of Public Health', u'freebase': u'http://rdf.freebase.com/ns/m.0280dgb', u'subType': [u'Journal'], u'dbpedia': u'http://dbpedia.org/resource/American_Journal_of_Public_Health'}, u'text': u'American Journal of Public Health'}, {u'relevance': u'0.124589', u'count': u'1', u'type': u'Person', u'text': u'Sayer Ji'}, {u'relevance': u'0.119149', u'count': u'1', u'type': u'FieldTerminology', u'text': u'mainstream media'}, {u'relevance': u'0.118834', u'count': u'2', u'type': u'Country', u'disambiguated': {u'website': u'http://www.usa.gov/', u'yago': u'http://yago-knowledge.org/resource/United_States', u'name': u'United States', u'freebase': u'http://rdf.freebase.com/ns/m.09c7w0', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVikKpwpEbGdrcN5Y29ycA', u'subType': [u'Location', u'Region', u'AdministrativeDivision', u'GovernmentalJurisdiction', u'FilmEditor'], u'dbpedia': u'http://dbpedia.org/resource/United_States', u'ciaFactbook': u'http://www4.wiwiss.fu-berlin.de/factbook/resource/United_States'}, u'text': u'United States'}, {u'relevance': u'0.117425', u'count': u'2', u'type': u'City', u'disambiguated': {u'website': u'http://www.rio.rj.gov.br/', u'yago': u'http://yago-knowledge.org/resource/Rio_de_Janeiro', u'geonames': u'http://sws.geonames.org/3451190/', u'freebase': u'http://rdf.freebase.com/ns/m.06gmr', u'dbpedia': u'http://dbpedia.org/resource/Rio_de_Janeiro', u'geo': u'-22.905392 -43.177128', u'name': u'Rio de Janeiro'}, u'text': u'Rio de Janeiro'}, {u'relevance': u'0.116122', u'count': u'2', u'type': u'StateOrCounty', u'text': u'Quebec'}, {u'relevance': u'0.113793', u'count': u'1', u'type': u'HealthCondition', u'disambiguated': {u'subType': [u'DiseaseOrMedicalCondition', u'CauseOfDeath', u'InfectiousDisease', u'RiskFactor'], u'opencyc': u'http://sw.opencyc.org/concept/Mx4rwP1HVpwpEbGdrcN5Y29ycA', u'dbpedia': u'http://dbpedia.org/resource/Mumps', u'name': u'Mumps', u'freebase': u'http://rdf.freebase.com/ns/m.0g3xk'}, u'text': u'mumps'}, {u'relevance': u'0.113178', u'count': u'1', u'type': u'PrintMedia', u'text': u'Canadian Journal of Public Health'}, {u'relevance': u'0.113107', u'count': u'1', u'type': u'PrintMedia', u'disambiguated': {u'website': u'http://www.nejm.org/', u'subType': [u'Journal'], u'dbpedia': u'http://dbpedia.org/resource/The_New_England_Journal_of_Medicine', u'name': u'The New England Journal of Medicine', u'freebase': u'http://rdf.freebase.com/ns/m.02g96l'}, u'text': u'New England Journal of Medicine'}, {u'relevance': u'0.110849', u'count': u'2', u'type': u'Person', u'text': u'L E Markowitz'}, {u'relevance': u'0.110674', u'count': u'1', u'type': u'HealthCondition', u'disambiguated': {u'subType': [u'DiseaseOrMedicalCondition', u'CauseOfDeath', u'InfectiousDisease', u'Disease'], u'opencyc': u'http://sw.opencyc.org/concept/Mx4rdiIWca2qEdeWogACs6hPlA', u'dbpedia': u'http://dbpedia.org/resource/Pertussis', u'name': u'Pertussis', u'freebase': u'http://rdf.freebase.com/ns/m.016ygs'}, u'text': u'pertussis'}, {u'relevance': u'0.110597', u'count': u'1', u'type': u'Organization', u'disambiguated': {u'freebase': u'http://rdf.freebase.com/ns/m.0dlf2z', u'dbpedia': u'http://dbpedia.org/resource/Community_development_corporation', u'name': u'Community development corporation'}, u'text': u'CDC'}, {u'relevance': u'0.110589', u'count': u'1', u'type': u'PrintMedia', u'disambiguated': {u'website': u'http://aje.oxfordjournals.org', u'subType': [u'Journal'], u'dbpedia': u'http://dbpedia.org/resource/American_Journal_of_Epidemiology', u'name': u'American Journal of Epidemiology', u'freebase': u'http://rdf.freebase.com/ns/m.04f3gvh'}, u'text': u'American Journal of Epidemiology'}, {u'relevance': u'0.108888', u'count': u'1', u'type': u'PrintMedia', u'disambiguated': {u'freebase': u'http://rdf.freebase.com/ns/m.0gff2fr', u'dbpedia': u'http://dbpedia.org/resource/South_African_Medical_Journal', u'name': u'South African Medical Journal'}, u'text': u'South African Medical Journal'}, {u'relevance': u'0.10886', u'count': u'1', u'type': u'GeographicFeature', u'text': u'Sociedade Brasileira de Medicina Tropical'}, {u'relevance': u'0.108771', u'count': u'2', u'type': u'Person', u'text': u'Orenstein'}, {u'relevance': u'0.10793', u'count': u'1', u'type': u'City', u'disambiguated': {u'website': u'http://www.capetown.gov.za/', u'yago': u'http://yago-knowledge.org/resource/Cape_Town', u'geonames': u'http://sws.geonames.org/3369157/', u'freebase': u'http://rdf.freebase.com/ns/m.01yj2', u'subType': [u'OlympicBiddingCity'], u'dbpedia': u'http://dbpedia.org/resource/Cape_Town', u'name': u'Cape Town'}, u'text': u'Cape Town'}, {u'relevance': u'0.106728', u'count': u'1', u'type': u'Drug', u'text': u'Gardasil'}, {u'relevance': u'0.106022', u'count': u'1', u'type': u'City', u'disambiguated': {u'website': u'http://www.cctexas.com/', u'yago': u'http://yago-knowledge.org/resource/Corpus_Christi,_Texas', u'census': u'http://www.rdfabout.com/rdf/usgov/geo/us/tx/counties/nueces_county/corpus_christi', u'name': u'Corpus Christi, Texas', u'freebase': u'http://rdf.freebase.com/ns/m.013n0n', u'subType': [], u'dbpedia': u'http://dbpedia.org/resource/Corpus_Christi,_Texas', u'geo': u'27.742857 -97.401927', u'geonames': u'http://sws.geonames.org/4683416/'}, u'text': u'Corpus Christi'}, {u'relevance': u'0.105861', u'count': u'1', u'type': u'City', u'text': u'Cape Town\u2013a'}, {u'relevance': u'0.105126', u'count': u'1', u'type': u'Country', u'text': u'China'}, {u'relevance': u'0.104965', u'count': u'1', u'type': u'Person', u'disambiguated': {u'website': u'http://www.microsoft.com/presspass/exec/billg/default.mspx', u'yago': u'http://yago-knowledge.org/resource/Bill_Gates', u'name': u'Bill Gates', u'freebase': u'http://rdf.freebase.com/ns/m.017nt', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvYwpvpwpEbGdrcN5Y29ycA', u'subType': [u'BoardMember', u'ChivalricOrderMember', u'CompanyFounder', u'TVActor', u'VideoGameDeveloper'], u'dbpedia': u'http://dbpedia.org/resource/Bill_Gates'}, u'text': u'Bill Gates'}, {u'relevance': u'0.104715', u'count': u'1', u'type': u'HealthCondition', u'disambiguated': {u'subType': [u'OrganismClassification', u'DiseaseOrMedicalCondition', u'DiseaseCause', u'InfectiousDisease', u'RiskFactor', u'Disease'], u'opencyc': u'http://sw.opencyc.org/concept/Mx4rwP1MrJwpEbGdrcN5Y29ycA', u'dbpedia': u'http://dbpedia.org/resource/Rubella', u'name': u'Rubella', u'freebase': u'http://rdf.freebase.com/ns/m.0175qw'}, u'text': u'rubella'}, {u'relevance': u'0.103756', u'count': u'1', u'type': u'FieldTerminology', u'text': u'Public Health.'}, {u'relevance': u'0.103542', u'count': u'1', u'type': u'Company', u'text': u'J Public Health.'}, {u'relevance': u'0.102753', u'count': u'1', u'type': u'Person', u'text': u'6N Coetzee'}, {u'relevance': u'0.102008', u'count': u'1', u'type': u'Person', u'disambiguated': {u'yago': u'http://yago-knowledge.org/resource/Sanjay_Gupta', u'subType': [u'Physician', u'Politician', u'Surgeon', u'TVPersonality'], u'dbpedia': u'http://dbpedia.org/resource/Sanjay_Gupta', u'name': u'Sanjay Gupta', u'freebase': u'http://rdf.freebase.com/ns/m.02yyk6'}, u'text': u'Dr. Sanjay Gupta'}, {u'relevance': u'0.100831', u'count': u'1', u'type': u'Country', u'disambiguated': {u'yago': u'http://yago-knowledge.org/resource/South_Africa', u'name': u'South Africa', u'freebase': u'http://rdf.freebase.com/ns/m.0hzlz', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVkJaJwpEbGdrcN5Y29ycA', u'subType': [u'Location', u'GovernmentalJurisdiction'], u'dbpedia': u'http://dbpedia.org/resource/South_Africa', u'ciaFactbook': u'http://www4.wiwiss.fu-berlin.de/factbook/resource/South_Africa', u'geo': u'-29.046 25.063'}, u'text': u'South Africa'}, {u'relevance': u'0.100482', u'count': u'2', u'type': u'StateOrCounty', u'text': u'Montana'}, {u'relevance': u'0.0995038', u'count': u'2', u'type': u'StateOrCounty', u'text': u'Colorado'}, {u'relevance': u'0.099316', u'count': u'1', u'type': u'Country', u'disambiguated': {u'website': u'http://www.gc.ca', u'yago': u'http://yago-knowledge.org/resource/Canada', u'name': u'Canada', u'freebase': u'http://rdf.freebase.com/ns/m.0d060g', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVimZ5wpEbGdrcN5Y29ycA', u'subType': [u'Location', u'GovernmentalJurisdiction', u'Kingdom', u'AwardDiscipline', u'FilmScreeningVenue'], u'dbpedia': u'http://dbpedia.org/resource/Canada', u'ciaFactbook': u'http://www4.wiwiss.fu-berlin.de/factbook/resource/Canada', u'geo': u'45.4 -75.66666666666667'}, u'text': u'Canada'}, {u'relevance': u'0.0993055', u'count': u'1', u'type': u'Organization', u'disambiguated': {u'dbpedia': u'http://dbpedia.org/resource/Music_of_North_Carolina', u'name': u'Music of North Carolina'}, u'text': u'UNICEF'}, {u'relevance': u'0.0981935', u'count': u'1', u'type': u'Organization', u'disambiguated': {u'website': u'http://www.gatesfoundation.org/', u'yago': u'http://yago-knowledge.org/resource/Bill_&_Melinda_Gates_Foundation', u'name': u'Bill & Melinda Gates Foundation', u'freebase': u'http://rdf.freebase.com/ns/m.012mjr', u'subType': [u'Company', u'Non-ProfitOrganisation'], u'dbpedia': u'http://dbpedia.org/resource/Bill_&_Melinda_Gates_Foundation'}, u'text': u'Bill & Melinda Gates Foundation'}, {u'relevance': u'0.0978505', u'count': u'1', u'type': u'Company', u'disambiguated': {u'website': u'http://www.cnn.com/', u'yago': u'http://yago-knowledge.org/resource/CNN', u'name': u'CNN', u'freebase': u'http://rdf.freebase.com/ns/m.0gsgr', u'subType': [u'Broadcast', u'AwardWinner', u'RadioNetwork', u'TVNetwork'], u'dbpedia': u'http://dbpedia.org/resource/CNN'}, u'text': u'CNN'}, {u'relevance': u'0.0974485', u'count': u'1', u'type': u'Organization', u'text': u'MMR'}, {u'relevance': u'0.0971487', u'count': u'1', u'type': u'Person', u'text': u'de Oliveira'}, {u'relevance': u'0.0949594', u'count': u'1', u'type': u'Person', u'text': u'J Epidemiol.'}, {u'relevance': u'0.0948175', u'count': u'1', u'type': u'Country', u'text': u'Quebec'}, {u'relevance': u'0.0930499', u'count': u'1', u'type': u'Person', u'text': u'Brunell'}, {u'relevance': u'0.0917481', u'count': u'1', u'type': u'Person', u'text': u'G De Serres'}, {u'relevance': u'0.090859', u'count': u'1', u'type': u'Country', u'text': u'Brazil'}, {u'relevance': u'0.0899899', u'count': u'1', u'type': u'Person', u'text': u'G Visser'}, {u'relevance': u'0.0853925', u'count': u'1', u'type': u'Person', u'text': u'Le H\xe9naff'}, {u'relevance': u'0.085033', u'count': u'1', u'type': u'Person', u'text': u'P Barron'}, {u'relevance': u'0.0849652', u'count': u'1', u'type': u'Person', u'text': u'M Davis'}, {u'relevance': u'0.0824408', u'count': u'1', u'type': u'Person', u'text': u'R G Moellenberg'}, {u'relevance': u'0.080784', u'count': u'1', u'type': u'Person', u'text': u'J R Joly'}]",0.533967,0.042886,0.512628,0.038862,0.991833,87
53,https://www.yahoo.com/news/disney-measles-outbreak-sparked-vaccination-debate-ends-204440487.html?ref=gs,Disney measles outbreak that sparked vaccination debate ends,Yahoo! News,,-0.446517,"[{u'relevance': u'0.883471', u'count': u'5', u'type': u'HealthCondition', u'disambiguated': {u'subType': [u'OrganismClassification', u'DiseaseOrMedicalCondition', u'CauseOfDeath', u'DiseaseCause', u'InfectiousDisease', u'RiskFactor', u'Disease'], u'opencyc': u'http://sw.opencyc.org/concept/Mx4rwP1JDpwpEbGdrcN5Y29ycA', u'dbpedia': u'http://dbpedia.org/resource/Measles', u'name': u'Measles', u'freebase': u'http://rdf.freebase.com/ns/m.0g2gb'}, u'text': u'Measles'}, {u'relevance': u'0.390503', u'count': u'2', u'type': u'Facility', u'disambiguated': {u'yago': u'http://yago-knowledge.org/resource/Disneyland', u'freebase': u'http://rdf.freebase.com/ns/m.02fzs', u'dbpedia': u'http://dbpedia.org/resource/Disneyland', u'name': u'Disneyland', u'geonames': u'http://sws.geonames.org/5343229/'}, u'text': u'Disneyland'}, {u'relevance': u'0.367742', u'count': u'4', u'type': u'Country', u'disambiguated': {u'website': u'http://www.usa.gov/', u'yago': u'http://yago-knowledge.org/resource/United_States', u'name': u'United States', u'freebase': u'http://rdf.freebase.com/ns/m.09c7w0', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVikKpwpEbGdrcN5Y29ycA', u'subType': [u'Location', u'Region', u'AdministrativeDivision', u'GovernmentalJurisdiction', u'FilmEditor'], u'dbpedia': u'http://dbpedia.org/resource/United_States', u'ciaFactbook': u'http://www4.wiwiss.fu-berlin.de/factbook/resource/United_States'}, u'text': u'U.S.'}, {u'relevance': u'0.342128', u'count': u'2', u'type': u'StateOrCounty', u'disambiguated': {u'website': u'http://ca.gov', u'yago': u'http://yago-knowledge.org/resource/California', u'name': u'California', u'freebase': u'http://rdf.freebase.com/ns/m.01n7q', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVj2upwpEbGdrcN5Y29ycA', u'subType': [u'Location', u'PoliticalDistrict', u'AdministrativeDivision', u'Appellation', u'GovernmentalJurisdiction', u'USState', u'WineRegion'], u'dbpedia': u'http://dbpedia.org/resource/California', u'geo': u'35.458606 -119.355165'}, u'text': u'California'}, {u'relevance': u'0.32759', u'count': u'1', u'type': u'Organization', u'disambiguated': {u'website': u'http://www.cdph.ca.gov/', u'subType': [u'GovernmentAgency'], u'dbpedia': u'http://dbpedia.org/resource/California_Department_of_Public_Health', u'name': u'California Department of Public Health', u'freebase': u'http://rdf.freebase.com/ns/m.04yhj85'}, u'text': u'California Department of Public Health'}, {u'relevance': u'0.318646', u'count': u'2', u'type': u'City', u'disambiguated': {u'website': u'http://www.lacity.org/', u'name': u'Los Angeles', u'freebase': u'http://rdf.freebase.com/ns/m.030qb3t', u'subType': [u'GovernmentalJurisdiction', u'OlympicBiddingCity', u'OlympicHostCity', u'PlaceWithNeighborhoods', u'FilmScreeningVenue'], u'dbpedia': u'http://dbpedia.org/resource/Los_Angeles', u'geo': u'34.05 -118.25'}, u'text': u'LOS ANGELES'}, {u'relevance': u'0.247207', u'count': u'1', u'type': u'Region', u'text': u'Southern California'}, {u'relevance': u'0.245041', u'count': u'1', u'type': u'HealthCondition', u'disambiguated': {u'subType': [u'DiseaseOrMedicalCondition', u'RiskFactor', u'Symptom'], u'opencyc': u'http://sw.opencyc.org/concept/Mx4rwPyfapwpEbGdrcN5Y29ycA', u'dbpedia': u'http://dbpedia.org/resource/Cough', u'name': u'Cough', u'freebase': u'http://rdf.freebase.com/ns/m.01b_21'}, u'text': u'cough'}, {u'relevance': u'0.23507', u'count': u'1', u'type': u'HealthCondition', u'disambiguated': {u'yago': u'http://yago-knowledge.org/resource/Tropical_disease', u'subType': [u'DiseaseOrMedicalCondition'], u'dbpedia': u'http://dbpedia.org/resource/Tropical_disease', u'name': u'Tropical disease', u'freebase': u'http://rdf.freebase.com/ns/m.03m2k7'}, u'text': u'Disease'}, {u'relevance': u'0.221505', u'count': u'1', u'type': u'JobTitle', u'text': u'reporter'}, {u'relevance': u'0.221095', u'count': u'1', u'type': u'Person', u'text': u'Dr .James Cherry'}, {u'relevance': u'0.216019', u'count': u'1', u'type': u'Country', u'disambiguated': {u'website': u'http://www.gc.ca', u'yago': u'http://yago-knowledge.org/resource/Canada', u'name': u'Canada', u'freebase': u'http://rdf.freebase.com/ns/m.0d060g', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVimZ5wpEbGdrcN5Y29ycA', u'subType': [u'Location', u'GovernmentalJurisdiction', u'Kingdom', u'AwardDiscipline', u'FilmScreeningVenue'], u'dbpedia': u'http://dbpedia.org/resource/Canada', u'ciaFactbook': u'http://www4.wiwiss.fu-berlin.de/factbook/resource/Canada', u'geo': u'45.4 -75.66666666666667'}, u'text': u'Canada'}, {u'relevance': u'0.211422', u'count': u'1', u'type': u'Country', u'disambiguated': {u'website': u'http://www.gob.mx/wb/egobierno/egob_General_Information', u'yago': u'http://yago-knowledge.org/resource/Mexico', u'name': u'Mexico', u'freebase': u'http://rdf.freebase.com/ns/m.0b90_r', u'opencyc': u'http://sw.opencyc.org/concept/Mx4rvVkAiZwpEbGdrcN5Y29ycA', u'subType': [u'Location', u'PoliticalDistrict', u'GovernmentalJurisdiction', u'FilmCinematographer'], u'dbpedia': u'http://dbpedia.org/resource/Mexico', u'ciaFactbook': u'http://www4.wiwiss.fu-berlin.de/factbook/resource/Mexico'}, u'text': u'Mexico'}, {u'relevance': u'0.205214', u'count': u'1', u'type': u'Organization', u'text': u'University of California'}, {u'relevance': u'0.199095', u'count': u'1', u'type': u'City', u'text': u'Sacramento'}, {u'relevance': u'0.199095', u'count': u'1', u'type': u'Quantity', u'text': u'20 percent'}, {u'relevance': u'0.199095', u'count': u'1', u'type': u'Quantity', u'text': u'two hours'}, {u'relevance': u'0.199095', u'count': u'1', u'type': u'Quantity', u'text': u'42 days'}]",0.293896,0.038304,0.503195,0.031502,0.989176,94
